id,durata_ticket,level,modello_macchina,durata,tipo_problema
9442,71,1,NIDEK PM-770,0,logoramento
9443,101,1,NIDEK SL-500,0,difetto di fabbrica
9444,84,2,NIDEK NT-2000,52,software
9445,96,1,NIDEK SL-120,0,elettronico
9446,117,2,NIDEK SE-5500,51,logoramento
9447,52,1,NIDEK ME-320,0,rottura
9448,71,2,NIDEK AR-500,59,software
9449,58,2,NIDEK NT-320,48,difetto di fabbrica
9450,56,2,NIDEK SL-400,43,logoramento
9451,63,2,NIDEK ME-910,62,difetto di fabbrica
9452,119,2,NIDEK LT-1050,28,elettronico
9453,99,2,NIDEK LEX-920,30,software
9454,91,1,NIDEK PM-2500,0,difetto di fabbrica
9455,73,2,NIDEK LM-500,56,difetto di fabbrica
9456,103,2,NIDEK LE-800,53,software
9457,56,2,NIDEK SC-520,24,rottura
9458,97,2,NIDEK TS-2500,37,software
9459,91,2,NIDEK SE-500,50,logoramento
9460,85,2,NIDEK SE-770,30,logoramento
9461,82,2,NIDEK LM-520,10,elettronico
9462,88,2,NIDEK RT-1050,41,software
9463,86,1,NIDEK PM-520,0,difetto di fabbrica
9464,93,1,NIDEK SE-400,0,logoramento
9465,92,1,NIDEK PM-120,0,difetto di fabbrica
9466,100,1,NIDEK PM-320,0,logoramento
9467,92,2,NIDEK ICE-400,45,difetto di fabbrica
9468,70,1,NIDEK NT-920,0,software
9469,66,2,NIDEK LFU-2500,21,logoramento
9470,80,1,NIDEK LM-120,0,rottura
9471,49,1,NIDEK PM-770,0,logoramento
9472,77,1,NIDEK AR-500,0,logoramento
9473,107,1,NIDEK RT-520,0,logoramento
9474,52,1,NIDEK LFU-920,0,rottura
9475,127,1,NIDEK OPD-800,0,difetto di fabbrica
9476,57,2,NIDEK NT-3000,41,elettronico
9477,36,2,NIDEK LFU-800,58,software
9478,74,1,NIDEK TS-770,0,difetto di fabbrica
9479,3,2,NIDEK LE-2000,56,logoramento
9480,122,2,NIDEK RT-910,39,logoramento
9481,79,2,NIDEK LT-1050,35,logoramento
9482,82,2,NIDEK TS-1050,35,software
9483,98,2,NIDEK LE-400,33,difetto di fabbrica
9484,80,1,NIDEK NT-400,0,logoramento
9485,26,1,NIDEK ICE-770,0,logoramento
9486,77,2,NIDEK PM-120,61,rottura
9487,76,2,NIDEK OPD-2000,37,logoramento
9488,62,2,NIDEK LEX-770,37,logoramento
9489,90,2,NIDEK ICE-520,28,rottura
9490,75,2,NIDEK SL-800,57,rottura
9491,47,1,NIDEK SC-3000,0,logoramento
9492,37,1,NIDEK LM-800,0,elettronico
9493,72,1,NIDEK ME-2000,0,logoramento
9494,64,2,NIDEK LM-120,45,difetto di fabbrica
9495,44,2,NIDEK SE-520,51,logoramento
9496,89,1,NIDEK LE-5500,0,elettronico
9497,75,2,NIDEK RT-1050,45,elettronico
9498,51,2,NIDEK RT-2000,25,rottura
9499,68,2,NIDEK LE-800,14,difetto di fabbrica
9500,54,2,NIDEK PM-920,49,rottura
9501,56,1,NIDEK SE-1050,0,software
9502,112,2,NIDEK ME-750,26,elettronico
9503,89,2,NIDEK RT-320,35,software
9504,78,2,NIDEK NT-750,29,difetto di fabbrica
9505,66,1,NIDEK ICE-400,0,difetto di fabbrica
9506,89,2,NIDEK OPD-320,41,rottura
9507,89,2,NIDEK LEX-500,44,logoramento
9508,45,1,NIDEK AR-750,0,logoramento
9509,51,2,NIDEK RT-320,35,logoramento
9510,64,2,NIDEK SE-520,22,elettronico
9511,70,1,NIDEK LFU-1050,0,difetto di fabbrica
9512,86,1,NIDEK AR-770,0,rottura
9513,92,2,NIDEK LEX-1050,35,rottura
9514,66,2,NIDEK LT-1050,30,difetto di fabbrica
9515,111,2,NIDEK LFU-520,60,difetto di fabbrica
9516,85,2,NIDEK LFU-520,58,logoramento
9517,119,1,NIDEK LE-750,0,difetto di fabbrica
9518,92,2,NIDEK SC-910,38,rottura
9519,61,1,NIDEK LT-400,0,elettronico
9520,92,1,NIDEK NT-320,0,elettronico
9521,117,2,NIDEK ICE-2500,44,software
9522,35,2,NIDEK LEX-750,44,rottura
9523,89,2,NIDEK LEX-800,37,difetto di fabbrica
9524,88,1,NIDEK TS-520,0,software
9525,110,2,NIDEK RT-320,40,logoramento
9526,95,1,NIDEK PM-800,0,software
9527,116,1,NIDEK LT-800,0,elettronico
9528,59,2,NIDEK ME-2000,19,logoramento
9529,66,2,NIDEK RT-2500,61,difetto di fabbrica
9530,80,2,NIDEK OPD-500,61,rottura
9531,63,1,NIDEK SL-1050,0,logoramento
9532,53,1,NIDEK PM-2500,0,software
9533,78,2,NIDEK RT-1050,16,difetto di fabbrica
9534,54,1,NIDEK LE-800,0,software
9535,37,2,NIDEK PM-2500,25,logoramento
9536,79,1,NIDEK LT-750,0,elettronico
9537,51,2,NIDEK ICE-400,34,difetto di fabbrica
9538,104,1,NIDEK SC-400,0,elettronico
9539,97,1,NIDEK TS-5500,0,elettronico
9540,93,2,NIDEK LM-520,28,difetto di fabbrica
9541,66,1,NIDEK LE-2000,0,logoramento
9542,100,2,NIDEK LFU-770,32,logoramento
9543,23,2,NIDEK LEX-750,43,logoramento
9544,108,1,NIDEK LEX-1050,0,difetto di fabbrica
9545,71,1,NIDEK ICE-500,0,logoramento
9546,88,2,NIDEK SL-770,29,elettronico
9547,88,1,NIDEK PM-2000,0,software
9548,69,2,NIDEK RT-120,54,rottura
9549,65,2,NIDEK RT-1050,20,rottura
9550,20,2,NIDEK LFU-400,42,logoramento
9551,98,1,NIDEK PM-320,0,rottura
9552,104,2,NIDEK SC-1050,55,logoramento
9553,93,1,NIDEK PM-400,0,difetto di fabbrica
9554,83,1,NIDEK SL-3000,0,difetto di fabbrica
9555,83,2,NIDEK LFU-750,48,elettronico
9556,50,2,NIDEK LM-520,78,software
9557,82,1,NIDEK LEX-910,0,logoramento
9558,95,2,NIDEK LEX-800,39,elettronico
9559,72,2,NIDEK SE-1050,32,elettronico
9560,103,2,NIDEK LM-1050,64,difetto di fabbrica
9561,105,1,NIDEK SE-800,0,elettronico
9562,76,1,NIDEK AR-910,0,logoramento
9563,58,2,NIDEK LFU-1050,42,logoramento
9564,34,2,NIDEK SL-1050,39,logoramento
9565,86,1,NIDEK LT-2000,0,software
9566,78,1,NIDEK SL-750,0,difetto di fabbrica
9567,96,1,NIDEK SC-750,0,elettronico
9568,116,2,NIDEK LFU-2500,0,rottura
9569,71,1,NIDEK ICE-800,0,difetto di fabbrica
9570,59,2,NIDEK RT-3000,32,rottura
9571,108,1,NIDEK OPD-2000,0,rottura
9572,83,2,NIDEK AR-2500,25,elettronico
9573,54,2,NIDEK NT-1050,61,difetto di fabbrica
9574,74,1,NIDEK LE-920,0,software
9575,80,1,NIDEK SE-520,0,rottura
9576,94,1,NIDEK ME-770,0,elettronico
9577,94,1,NIDEK SE-910,0,rottura
9578,91,1,NIDEK TS-750,0,logoramento
9579,71,2,NIDEK LM-2500,34,difetto di fabbrica
9580,67,1,NIDEK LE-3000,0,difetto di fabbrica
9581,42,2,NIDEK NT-2500,23,logoramento
9582,97,1,NIDEK LM-2500,0,software
9583,63,1,NIDEK ICE-5500,0,difetto di fabbrica
9584,72,1,NIDEK LT-920,0,rottura
9585,77,1,NIDEK PM-2000,0,software
9586,104,1,NIDEK LE-1050,0,logoramento
9587,113,2,NIDEK LT-400,43,rottura
9588,58,2,NIDEK LM-910,13,difetto di fabbrica
9589,99,2,NIDEK RT-800,35,rottura
9590,91,1,NIDEK PM-5500,0,software
9591,110,1,NIDEK LM-800,0,logoramento
9592,117,2,NIDEK LE-2000,43,logoramento
9593,76,2,NIDEK NT-320,68,logoramento
9594,150,1,NIDEK SL-1050,0,rottura
9595,101,1,NIDEK SC-5500,0,logoramento
9596,26,2,NIDEK RT-1050,23,software
9597,65,2,NIDEK ICE-1050,42,difetto di fabbrica
9598,101,2,NIDEK LT-320,36,logoramento
9599,113,1,NIDEK LEX-750,0,software
9600,98,1,NIDEK ICE-400,0,difetto di fabbrica
9601,96,1,NIDEK ICE-320,0,difetto di fabbrica
9602,97,1,NIDEK SE-120,0,software
9603,92,1,NIDEK SC-2500,0,logoramento
9604,83,1,NIDEK LE-910,0,elettronico
9605,68,2,NIDEK LT-2000,42,rottura
9606,40,2,NIDEK PM-3000,13,software
9607,111,2,NIDEK NT-2000,40,logoramento
9608,88,1,NIDEK SL-2500,0,difetto di fabbrica
9609,95,2,NIDEK PM-910,42,logoramento
9610,93,1,NIDEK LE-500,0,difetto di fabbrica
9611,135,2,NIDEK RT-800,30,elettronico
9612,90,1,NIDEK OPD-400,0,elettronico
9613,91,1,NIDEK LEX-910,0,elettronico
9614,69,2,NIDEK RT-2500,46,software
9615,114,2,NIDEK NT-5500,29,software
9616,77,2,NIDEK SE-2500,45,rottura
9617,76,1,NIDEK LEX-750,0,software
9618,74,2,NIDEK SC-910,48,elettronico
9619,91,1,NIDEK LM-5500,0,logoramento
9620,71,1,NIDEK PM-2000,0,rottura
9621,63,2,NIDEK OPD-920,22,software
9622,65,2,NIDEK RT-520,14,software
9623,51,1,NIDEK TS-5500,0,software
9624,108,2,NIDEK LM-2500,18,difetto di fabbrica
9625,76,2,NIDEK RT-520,39,difetto di fabbrica
9626,66,2,NIDEK LM-910,34,software
9627,132,2,NIDEK LM-910,27,software
9628,72,2,NIDEK LEX-1050,25,elettronico
9629,68,1,NIDEK LM-1050,0,logoramento
9630,80,2,NIDEK PM-750,45,elettronico
9631,114,2,NIDEK LFU-5500,54,difetto di fabbrica
9632,55,2,NIDEK LEX-3000,30,difetto di fabbrica
9633,73,2,NIDEK LE-1050,40,difetto di fabbrica
9634,87,1,NIDEK ME-1050,0,elettronico
9635,81,2,NIDEK AR-1050,48,rottura
9636,99,1,NIDEK SE-500,0,elettronico
9637,104,2,NIDEK LEX-320,25,logoramento
9638,45,2,NIDEK TS-920,5,elettronico
9639,112,2,NIDEK LEX-1050,44,rottura
9640,62,1,NIDEK LM-770,0,difetto di fabbrica
9641,44,2,NIDEK SC-770,61,elettronico
9642,66,2,NIDEK TS-750,56,logoramento
9643,22,1,NIDEK PM-1050,0,difetto di fabbrica
9644,87,1,NIDEK PM-800,0,software
9645,128,2,NIDEK ME-1050,46,rottura
9646,98,2,NIDEK RT-520,59,software
9647,119,1,NIDEK ME-5500,0,rottura
9648,81,1,NIDEK LM-400,0,software
9649,97,1,NIDEK SE-1050,0,logoramento
9650,94,2,NIDEK SC-400,15,rottura
9651,91,2,NIDEK SE-2000,58,elettronico
9652,67,1,NIDEK PM-910,0,logoramento
9653,144,1,NIDEK LEX-770,0,rottura
9654,71,2,NIDEK SE-1050,46,rottura
9655,117,2,NIDEK LE-920,31,software
9656,21,2,NIDEK AR-1050,36,difetto di fabbrica
9657,82,2,NIDEK TS-770,45,rottura
9658,91,2,NIDEK SL-500,48,rottura
9659,119,1,NIDEK ICE-320,0,difetto di fabbrica
9660,51,2,NIDEK AR-2500,16,software
9661,91,1,NIDEK ME-320,0,difetto di fabbrica
9662,95,1,NIDEK TS-3000,0,difetto di fabbrica
9663,93,1,NIDEK LE-3000,0,rottura
9664,73,1,NIDEK AR-400,0,difetto di fabbrica
9665,67,1,NIDEK OPD-400,0,difetto di fabbrica
9666,34,1,NIDEK ME-5500,0,logoramento
9667,97,1,NIDEK LE-520,0,rottura
9668,87,1,NIDEK PM-500,0,logoramento
9669,63,1,NIDEK AR-520,0,elettronico
9670,88,2,NIDEK PM-1050,37,logoramento
9671,138,1,NIDEK SE-750,0,logoramento
9672,44,2,NIDEK AR-120,30,difetto di fabbrica
9673,104,1,NIDEK LEX-520,0,software
9674,115,1,NIDEK TS-400,0,difetto di fabbrica
9675,48,1,NIDEK SL-320,0,elettronico
9676,81,1,NIDEK AR-3000,0,difetto di fabbrica
9677,91,1,NIDEK OPD-2000,0,elettronico
9678,89,2,NIDEK ICE-3000,50,logoramento
9679,29,1,NIDEK SC-800,0,rottura
9680,43,2,NIDEK LEX-500,38,logoramento
9681,91,2,NIDEK LEX-770,23,software
9682,70,1,NIDEK PM-910,0,logoramento
9683,58,2,NIDEK RT-500,27,difetto di fabbrica
9684,90,2,NIDEK NT-400,41,software
9685,120,2,NIDEK SC-1050,52,rottura
9686,167,1,NIDEK RT-500,0,software
9687,92,2,NIDEK LFU-920,62,elettronico
9688,45,1,NIDEK ME-1050,0,logoramento
9689,74,1,NIDEK LT-910,0,difetto di fabbrica
9690,50,1,NIDEK PM-1050,0,logoramento
9691,63,1,NIDEK TS-910,0,software
9692,68,2,NIDEK RT-770,29,logoramento
9693,83,2,NIDEK PM-400,23,difetto di fabbrica
9694,63,1,NIDEK SC-1050,0,logoramento
9695,85,2,NIDEK LE-750,42,elettronico
9696,92,2,NIDEK TS-5500,45,software
9697,66,1,NIDEK LFU-5500,0,software
9698,74,1,NIDEK LT-800,0,rottura
9699,87,1,NIDEK PM-920,0,logoramento
9700,85,1,NIDEK PM-5500,0,rottura
9701,66,2,NIDEK LEX-750,52,difetto di fabbrica
9702,56,2,NIDEK LEX-1050,30,software
9703,92,2,NIDEK SE-910,24,difetto di fabbrica
9704,101,2,NIDEK LM-120,28,logoramento
9705,69,2,NIDEK RT-400,1,rottura
9706,100,1,NIDEK LT-500,0,rottura
9707,82,2,NIDEK SL-770,53,elettronico
9708,113,1,NIDEK LEX-1050,0,difetto di fabbrica
9709,90,1,NIDEK TS-520,0,elettronico
9710,79,2,NIDEK LM-800,32,difetto di fabbrica
9711,73,2,NIDEK ME-2500,59,rottura
9712,48,1,NIDEK PM-400,0,logoramento
9713,72,2,NIDEK SC-500,23,difetto di fabbrica
9714,71,1,NIDEK AR-2500,0,rottura
9715,72,2,NIDEK OPD-1050,26,software
9716,152,2,NIDEK ICE-2000,48,elettronico
9717,95,2,NIDEK LFU-520,38,difetto di fabbrica
9718,88,1,NIDEK PM-750,0,software
9719,93,2,NIDEK SC-500,3,software
9720,68,2,NIDEK LM-120,56,software
9721,36,1,NIDEK LM-770,0,software
9722,88,1,NIDEK RT-800,0,software
9723,80,2,NIDEK SE-3000,2,logoramento
9724,108,1,NIDEK TS-920,0,software
9725,63,2,NIDEK ME-750,61,software
9726,64,2,NIDEK LM-5500,62,difetto di fabbrica
9727,62,2,NIDEK SE-2500,53,elettronico
9728,77,2,NIDEK ICE-1050,14,software
9729,38,2,NIDEK LFU-500,33,difetto di fabbrica
9730,65,2,NIDEK ICE-120,60,difetto di fabbrica
9731,83,1,NIDEK LM-750,0,software
9732,52,2,NIDEK LFU-1050,34,rottura
9733,129,2,NIDEK LFU-320,13,logoramento
9734,65,1,NIDEK SL-500,0,logoramento
9735,77,1,NIDEK AR-400,0,rottura
9736,63,1,NIDEK TS-750,0,rottura
9737,69,1,NIDEK OPD-750,0,software
9738,77,1,NIDEK LEX-800,0,software
9739,103,1,NIDEK LFU-520,0,logoramento
9740,107,1,NIDEK LE-400,0,rottura
9741,64,2,NIDEK RT-920,31,logoramento
9742,73,2,NIDEK OPD-500,28,logoramento
9743,81,2,NIDEK ICE-5500,46,logoramento
9744,64,2,NIDEK AR-1050,18,logoramento
9745,82,2,NIDEK TS-750,60,difetto di fabbrica
9746,93,2,NIDEK PM-520,37,elettronico
9747,105,2,NIDEK OPD-2500,55,software
9748,76,1,NIDEK LT-2000,0,logoramento
9749,97,1,NIDEK ME-910,0,software
9750,97,2,NIDEK SE-2500,42,logoramento
9751,107,2,NIDEK LEX-3000,53,software
9752,88,1,NIDEK RT-2500,0,difetto di fabbrica
9753,42,2,NIDEK NT-320,28,elettronico
9754,93,1,NIDEK LE-800,0,software
9755,74,1,NIDEK PM-1050,0,rottura
9756,34,2,NIDEK TS-770,50,elettronico
9757,73,2,NIDEK TS-320,43,software
9758,87,1,NIDEK SE-2000,0,software
9759,48,2,NIDEK TS-1050,47,difetto di fabbrica
9760,121,1,NIDEK PM-770,0,software
9761,71,2,NIDEK LE-920,51,difetto di fabbrica
9762,34,1,NIDEK SC-800,0,logoramento
9763,117,2,NIDEK LE-500,35,elettronico
9764,72,2,NIDEK SC-750,45,rottura
9765,97,1,NIDEK LE-3000,0,software
9766,100,1,NIDEK LE-400,0,elettronico
9767,39,2,NIDEK PM-2000,48,rottura
9768,70,1,NIDEK ME-770,0,rottura
9769,64,2,NIDEK NT-5500,92,elettronico
9770,57,2,NIDEK NT-500,37,rottura
9771,91,2,NIDEK TS-1050,55,software
9772,105,2,NIDEK PM-750,7,logoramento
9773,43,2,NIDEK RT-800,71,difetto di fabbrica
9774,61,2,NIDEK OPD-120,48,logoramento
9775,115,2,NIDEK SC-400,36,rottura
9776,70,2,NIDEK LFU-770,29,elettronico
9777,80,2,NIDEK SL-400,46,rottura
9778,93,2,NIDEK LEX-5500,28,software
9779,71,1,NIDEK AR-1050,0,rottura
9780,93,1,NIDEK ME-5500,0,logoramento
9781,47,2,NIDEK NT-500,20,rottura
9782,100,2,NIDEK LT-320,16,elettronico
9783,89,2,NIDEK SL-1050,45,software
9784,76,2,NIDEK SL-920,46,logoramento
9785,74,2,NIDEK LFU-770,54,software
9786,49,1,NIDEK SC-520,0,rottura
9787,69,2,NIDEK SL-800,31,software
9788,50,2,NIDEK LT-520,13,elettronico
9789,60,1,NIDEK RT-1050,0,software
9790,99,2,NIDEK ME-2000,36,difetto di fabbrica
9791,111,2,NIDEK SL-320,17,difetto di fabbrica
9792,65,2,NIDEK SL-2500,19,logoramento
9793,54,1,NIDEK SE-920,0,logoramento
9794,84,1,NIDEK AR-500,0,rottura
9795,69,2,NIDEK SC-2000,37,logoramento
9796,49,2,NIDEK LT-750,41,difetto di fabbrica
9797,53,1,NIDEK PM-770,0,difetto di fabbrica
9798,127,2,NIDEK AR-5500,68,elettronico
9799,59,1,NIDEK OPD-3000,0,logoramento
9800,87,1,NIDEK LEX-320,0,elettronico
9801,97,1,NIDEK NT-770,0,rottura
9802,66,1,NIDEK SE-2500,0,software
9803,109,2,NIDEK LEX-120,61,difetto di fabbrica
9804,59,2,NIDEK SL-750,47,elettronico
9805,129,1,NIDEK OPD-120,0,logoramento
9806,106,2,NIDEK LFU-800,35,software
9807,83,1,NIDEK ICE-770,0,software
9808,42,1,NIDEK LM-5500,0,rottura
9809,79,2,NIDEK SL-120,38,rottura
9810,17,2,NIDEK LT-910,36,difetto di fabbrica
9811,42,1,NIDEK LE-770,0,elettronico
9812,91,2,NIDEK OPD-400,25,software
9813,59,1,NIDEK ICE-520,0,rottura
9814,114,2,NIDEK LFU-520,31,logoramento
9815,98,1,NIDEK TS-500,0,rottura
9816,99,1,NIDEK SC-400,0,elettronico
9817,63,1,NIDEK TS-1050,0,elettronico
9818,34,2,NIDEK SL-1050,25,logoramento
9819,96,1,NIDEK PM-910,0,logoramento
9820,78,2,NIDEK LM-520,44,difetto di fabbrica
9821,92,1,NIDEK LFU-2500,0,elettronico
9822,101,2,NIDEK LE-2000,32,logoramento
9823,113,2,NIDEK AR-770,22,software
9824,85,1,NIDEK LE-400,0,rottura
9825,78,2,NIDEK PM-500,50,elettronico
9826,92,1,NIDEK LFU-520,0,rottura
9827,70,2,NIDEK SL-750,50,rottura
9828,67,2,NIDEK PM-3000,63,rottura
9829,97,2,NIDEK SC-5500,40,elettronico
9830,71,2,NIDEK LT-770,27,elettronico
9831,32,2,NIDEK LEX-800,19,difetto di fabbrica
9832,111,1,NIDEK SC-2000,0,difetto di fabbrica
9833,72,1,NIDEK LFU-1050,0,software
9834,26,2,NIDEK NT-770,68,elettronico
9835,31,2,NIDEK OPD-1050,36,rottura
9836,108,2,NIDEK LFU-920,41,software
9837,102,1,NIDEK SE-1050,0,elettronico
9838,88,1,NIDEK PM-1050,0,logoramento
9839,35,2,NIDEK AR-2500,16,logoramento
9840,73,2,NIDEK ME-320,41,rottura
9841,104,2,NIDEK LFU-1050,24,software
9842,84,1,NIDEK OPD-120,0,elettronico
9843,79,2,NIDEK ICE-520,53,difetto di fabbrica
9844,78,2,NIDEK LEX-750,32,rottura
9845,78,2,NIDEK ME-1050,48,elettronico
9846,128,1,NIDEK LT-120,0,logoramento
9847,46,1,NIDEK SL-320,0,elettronico
9848,106,2,NIDEK SC-770,55,logoramento
9849,62,2,NIDEK LM-1050,56,rottura
9850,50,2,NIDEK LT-400,31,difetto di fabbrica
9851,59,1,NIDEK OPD-400,0,rottura
9852,69,1,NIDEK PM-1050,0,difetto di fabbrica
9853,32,2,NIDEK SE-120,36,logoramento
9854,122,2,NIDEK OPD-520,31,elettronico
9855,90,2,NIDEK TS-320,53,software
9856,94,1,NIDEK LFU-400,0,rottura
9857,59,2,NIDEK PM-750,39,elettronico
9858,69,1,NIDEK LT-750,0,difetto di fabbrica
9859,122,2,NIDEK LE-770,43,rottura
9860,58,1,NIDEK AR-920,0,elettronico
9861,72,1,NIDEK PM-320,0,logoramento
9862,55,1,NIDEK SE-120,0,elettronico
9863,97,1,NIDEK SE-770,0,software
9864,72,1,NIDEK NT-400,0,software
9865,62,2,NIDEK LFU-320,28,difetto di fabbrica
9866,78,1,NIDEK SL-5500,0,software
9867,49,2,NIDEK AR-500,32,rottura
9868,86,2,NIDEK SL-320,53,logoramento
9869,102,1,NIDEK LT-750,0,logoramento
9870,91,1,NIDEK LEX-920,0,logoramento
9871,92,2,NIDEK NT-1050,64,elettronico
9872,79,1,NIDEK PM-400,0,software
9873,63,2,NIDEK RT-920,57,rottura
9874,94,1,NIDEK LE-3000,0,logoramento
9875,90,2,NIDEK LT-770,74,logoramento
9876,46,2,NIDEK ICE-920,43,rottura
9877,77,2,NIDEK RT-3000,27,software
9878,114,2,NIDEK LE-3000,52,rottura
9879,87,1,NIDEK LT-2500,0,software
9880,65,1,NIDEK NT-3000,0,software
9881,37,1,NIDEK AR-500,0,software
9882,69,2,NIDEK PM-500,43,elettronico
9883,44,2,NIDEK SE-320,43,logoramento
9884,63,2,NIDEK LEX-800,41,elettronico
9885,68,2,NIDEK NT-1050,17,elettronico
9886,45,2,NIDEK LT-2000,53,elettronico
9887,94,2,NIDEK AR-1050,41,elettronico
9888,52,1,NIDEK OPD-1050,0,logoramento
9889,60,2,NIDEK SE-920,56,software
9890,75,2,NIDEK SL-750,50,difetto di fabbrica
9891,78,1,NIDEK OPD-770,0,difetto di fabbrica
9892,134,2,NIDEK RT-750,20,difetto di fabbrica
9893,102,1,NIDEK LE-500,0,rottura
9894,81,2,NIDEK RT-1050,27,difetto di fabbrica
9895,67,2,NIDEK LM-910,35,difetto di fabbrica
9896,85,2,NIDEK LM-910,44,rottura
9897,60,1,NIDEK LM-1050,0,difetto di fabbrica
9898,89,2,NIDEK LM-120,18,difetto di fabbrica
9899,97,2,NIDEK AR-5500,47,difetto di fabbrica
9900,45,2,NIDEK SE-800,66,rottura
9901,76,1,NIDEK SL-920,0,elettronico
9902,54,2,NIDEK SC-2000,18,elettronico
9903,82,1,NIDEK NT-400,0,software
9904,30,1,NIDEK SL-120,0,difetto di fabbrica
9905,83,2,NIDEK LE-770,45,logoramento
9906,99,2,NIDEK TS-2500,51,logoramento
9907,4,2,NIDEK ICE-800,39,elettronico
9908,89,1,NIDEK AR-1050,0,difetto di fabbrica
9909,65,1,NIDEK AR-120,0,software
9910,107,1,NIDEK ME-1050,0,elettronico
9911,59,2,NIDEK ME-5500,31,rottura
9912,79,1,NIDEK PM-3000,0,difetto di fabbrica
9913,48,1,NIDEK ICE-320,0,elettronico
9914,80,1,NIDEK NT-770,0,software
9915,84,2,NIDEK TS-400,17,rottura
9916,40,1,NIDEK OPD-2000,0,elettronico
9917,87,2,NIDEK LE-120,7,software
9918,74,2,NIDEK LFU-5500,47,logoramento
9919,114,1,NIDEK ME-2000,0,logoramento
9920,27,1,NIDEK LT-320,0,logoramento
9921,94,2,NIDEK SC-750,17,logoramento
9922,117,2,NIDEK LT-920,22,difetto di fabbrica
9923,75,2,NIDEK TS-1050,49,difetto di fabbrica
9924,66,2,NIDEK SL-750,46,difetto di fabbrica
9925,98,2,NIDEK PM-3000,49,elettronico
9926,98,2,NIDEK TS-800,87,rottura
9927,54,1,NIDEK NT-520,0,difetto di fabbrica
9928,58,2,NIDEK SL-910,18,rottura
9929,100,2,NIDEK SC-5500,44,rottura
9930,102,1,NIDEK SE-400,0,software
9931,55,1,NIDEK LFU-400,0,rottura
9932,42,1,NIDEK LE-1050,0,logoramento
9933,88,1,NIDEK TS-910,0,rottura
9934,79,2,NIDEK ICE-3000,41,difetto di fabbrica
9935,74,2,NIDEK SC-910,53,difetto di fabbrica
9936,48,1,NIDEK LT-5500,0,rottura
9937,111,2,NIDEK LFU-1050,40,difetto di fabbrica
9938,78,1,NIDEK OPD-400,0,software
9939,126,2,NIDEK SC-1050,46,difetto di fabbrica
9940,97,1,NIDEK SE-5500,0,software
9941,87,1,NIDEK SE-770,0,difetto di fabbrica
9942,100,2,NIDEK OPD-910,43,rottura
9943,128,2,NIDEK TS-2000,58,difetto di fabbrica
9944,85,2,NIDEK LE-3000,32,logoramento
9945,79,1,NIDEK ME-320,0,software
9946,120,2,NIDEK TS-5500,36,difetto di fabbrica
9947,52,2,NIDEK TS-2000,36,software
9948,60,2,NIDEK LFU-920,12,software
9949,89,2,NIDEK SC-800,20,elettronico
9950,77,1,NIDEK TS-1050,0,elettronico
9951,120,1,NIDEK SE-770,0,difetto di fabbrica
9952,89,1,NIDEK SE-1050,0,elettronico
9953,97,1,NIDEK TS-2500,0,logoramento
9954,49,2,NIDEK LEX-750,56,difetto di fabbrica
9955,77,1,NIDEK NT-1050,0,difetto di fabbrica
9956,87,1,NIDEK SE-800,0,elettronico
9957,84,2,NIDEK AR-920,22,difetto di fabbrica
9958,58,1,NIDEK LT-3000,0,software
9959,105,2,NIDEK NT-320,37,logoramento
9960,25,2,NIDEK RT-3000,28,rottura
9961,88,2,NIDEK SE-500,44,difetto di fabbrica
9962,97,1,NIDEK ICE-1050,0,difetto di fabbrica
9963,71,2,NIDEK LEX-2500,24,rottura
9964,69,1,NIDEK LE-400,0,software
9965,42,2,NIDEK AR-120,49,rottura
9966,118,2,NIDEK LFU-520,46,rottura
9967,67,2,NIDEK ME-920,29,difetto di fabbrica
9968,103,2,NIDEK LT-520,54,difetto di fabbrica
9969,71,2,NIDEK SE-400,54,logoramento
9970,108,2,NIDEK PM-910,41,difetto di fabbrica
9971,98,1,NIDEK RT-920,0,rottura
9972,98,1,NIDEK NT-520,0,elettronico
9973,58,2,NIDEK RT-800,59,rottura
9974,109,2,NIDEK LE-3000,55,elettronico
9975,75,1,NIDEK TS-1050,0,difetto di fabbrica
9976,88,1,NIDEK SL-120,0,difetto di fabbrica
9977,123,1,NIDEK ICE-2000,0,software
9978,55,2,NIDEK LFU-5500,30,software
9979,52,1,NIDEK LFU-520,0,software
9980,79,1,NIDEK RT-800,0,difetto di fabbrica
9981,122,1,NIDEK RT-910,0,software
9982,87,1,NIDEK LT-520,0,difetto di fabbrica
9983,94,2,NIDEK LT-3000,72,logoramento
9984,76,2,NIDEK SE-920,56,logoramento
9985,103,2,NIDEK LEX-500,51,elettronico
9986,73,1,NIDEK NT-320,0,elettronico
9987,83,2,NIDEK LT-910,17,elettronico
9988,46,1,NIDEK AR-800,0,rottura
9989,36,1,NIDEK SC-520,0,elettronico
9990,110,2,NIDEK ICE-910,44,elettronico
9991,144,1,NIDEK LM-770,0,logoramento
9992,41,2,NIDEK ICE-2500,24,elettronico
9993,72,2,NIDEK OPD-750,44,rottura
9994,88,1,NIDEK SE-3000,0,logoramento
9995,85,2,NIDEK RT-120,30,rottura
9996,85,1,NIDEK RT-2500,0,software
9997,49,1,NIDEK LE-320,0,difetto di fabbrica
9998,96,1,NIDEK TS-2500,0,software
9999,84,2,NIDEK RT-910,14,difetto di fabbrica
10000,62,1,NIDEK LM-5500,0,elettronico
10001,93,1,NIDEK LFU-910,0,elettronico
